seqnames	start	end	width	strand	Conc	Conc_WD_SUMOnub	Conc_WD_NOnub	Fold	p.value	FDR	WD_SUMOnub1	WD_SUMOnub2	WD_NOnub1	WD_NOnub2
ppk23_FBgn0030844_notChanged	chrX	17567228	17571228	4001	*	3.25747121164347	4.12840902113957	0.710793107818065	0.126778435272341	0.220831708591069	0.94174644184384	17.37	17.61	0	3.27
Rnf146_FBgn0036897_notChanged	chr3L	19640816	19644816	4001	*	2.20082114796655	3.20082114796655	0	0.234606335407455	0.222041448693262	0.94174644184384	18.39	0	0	0
HEATR2_FBgn0051320_notChanged	chr3R	14359786	14363786	4001	*	2.04270573890196	0	3.04270573890196	-0.240906747914538	0.222925486233566	0.94174644184384	0	0	16.48	0
lncRNA:CR33938_FBgn0063127_Up	chr3R	6698164	6706903	8740	*	7.38893041028027	7.70522786363389	6.98322875243769	0.0114385891292567	0.230684243645966	0.963919724697378	218.63	198.75	143.38	109.66
Hsp60B_FBgn0011244_notChanged	chr2L	726362	732564	6203	*	2.1383895284912	3.1383895284912	0	0.227068331487764	0.23161716079298	0.963919724697378	0	17.61	0	0
Idgf1_FBgn0020416_notChanged	chr2L	16443278	16457194	13917	*	9.89757587459656	10.177050053246	9.55063144113678	0.00982213891746349	0.244084197237572	0.963919724697378	1231.08	1084.32	1044.88	455
CG33286_FBgn0053286_notChanged	chr3L	20972700	20976700	4001	*	1.88071810926038	0	2.88071810926038	-0.22324009844594	0.245696899435042	0.963919724697378	0	0	0	14.73
Gba1b_FBgn0051414_notChanged	chr3R	23702804	23713338	10535	*	1.88071810926038	0	2.88071810926038	-0.22324009844594	0.245696899435042	0.963919724697378	0	0	0	14.73
Cyp4c3_FBgn0015032_notChanged	chr3R	30892038	30902688	10651	*	8.41595759112021	8.67967989305644	8.09299703669175	0.00928118528208319	0.248644823838813	0.963919724697378	444.42	375.7	273.58	272.51
betaTub60D_FBgn0003888_Down	chr2R	24303881	24315099	11219	*	1.89070264545691	0	2.89070264545691	-0.221422374953288	0.249024975130458	0.963919724697378	0	0	14.83	0
CG7800_FBgn0037552_notChanged	chr3R	8215957	8224188	8232	*	8.5299192221864	8.81061618984821	8.18108509780538	0.00969693071062019	0.253447747719746	0.963919724697378	439.31	458.72	393.89	186.58
Syt1_FBgn0004242_notChanged	chr2L	2797979	2801979	4001	*	4.8208174890534	5.51767115543639	3.42121736215569	0.0589034962678539	0.254408806284654	0.963919724697378	48.02	43.61	21.42	0
CG44014_FBgn0264776_Down	chr3R	15506886	15510886	4001	*	5.83792782634259	6.29021394988014	5.17545253462741	0.0195777072846748	0.257089423979053	0.963919724697378	91.95	64.57	37.91	34.37
CG30371_FBgn0050371_notChanged	chr2R	8267334	8271334	4001	*	1.7982559490684	0	2.7982559490684	-0.213668366392156	0.260074850861045	0.963919724697378	0	0	0	13.91
ich_FBgn0286204_Up	chr3R	8961037	8965037	4001	*	1.7982559490684	0	2.7982559490684	-0.213668366392156	0.260074850861045	0.963919724697378	0	0	0	13.91
beat-IIa_FBgn0038498_notChanged	chr3R	17364119	17368119	4001	*	1.7982559490684	0	2.7982559490684	-0.213668366392156	0.260074850861045	0.963919724697378	0	0	0	13.91
ptc_FBgn0003892_notChanged	chr2R	8647649	8685022	37374	*	8.0894201680844	6.73385791493621	8.7757795052748	-0.0542084556016946	0.265578382708981	0.963919724697378	69.47	143.4	852.05	24.55
noc_FBgn0005771_notChanged	chr2L	14488859	14496019	7161	*	7.24806644256037	6.83484478385104	7.56890393505332	-0.0108185033839177	0.265862860545276	0.963919724697378	136.9	91.41	242.27	137.48
CG8483_FBgn0038126_Down	chr3R	13212465	13216465	4001	*	1.93778674213275	2.93778674213275	0	0.202649702671847	0.268950336288187	0.963919724697378	15.32	0	0	0
5.8SrRNA-Psi:CR45854_FBgn0267514_notChanged	chrX	23203258	23208525	5268	*	1.93778674213275	2.93778674213275	0	0.202649702671847	0.268950336288187	0.963919724697378	15.32	0	0	0
CG32198_FBgn0052198_notChanged	chr3L	18524976	18529445	4470	*	1.71079310781807	0	2.71079310781807	-0.205469830566767	0.272400596535569	0.963919724697378	0	0	0	13.09
fend_FBgn0030090_notChanged	chrX	9133099	9137099	4001	*	1.7207776440146	0	2.7207776440146	-0.20490136921504	0.27313081578836	0.963919724697378	0	0	13.18	0
Sodh-1_FBgn0024289_notChanged	chr3R	7050335	7090839	40505	*	9.6909886174433	9.96003211122743	9.35999969912425	0.00887297658500427	0.278347533522545	0.963919724697378	1041.06	950.98	942.7	371.53
CadN_FBgn0015609_notChanged	chr2L	17776340	17780340	4001	*	6.30706934741621	5.76527183728477	6.7000301818718	-0.014561088913411	0.278472523821943	0.963919724697378	73.56	35.22	130.2	77.74
Nepl6_FBgn0259716_notChanged	chr2L	6383512	6387512	4001	*	1.61768370342658	0	2.61768370342658	-0.19890572813115	0.281036560636297	0.963919724697378	0	0	0	12.28
Proc_FBgn0045038_Up	chr2L	7869432	7873432	4001	*	1.61768370342658	0	2.61768370342658	-0.19890572813115	0.281036560636297	0.963919724697378	0	0	0	12.28
CG15021_FBgn0035544_notChanged	chr3L	4434721	4440311	5591	*	1.61768370342658	0	2.61768370342658	-0.19890572813115	0.281036560636297	0.963919724697378	0	0	0	12.28
Cpr11A_FBgn0030394_notChanged	chrX	12484970	12494982	10013	*	1.61768370342658	0	2.61768370342658	-0.19890572813115	0.281036560636297	0.963919724697378	0	0	0	12.28
Ptp36E_FBgn0267486_notChanged	chr2L	18183007	18187007	4001	*	2.71302350057425	0	3.61768370342658	-0.142190300580654	0.283314413042284	0.963919724697378	0	1.68	0	24.55
CG1354_FBgn0030151_notChanged	chrX	9776742	9857449	80708	*	1.83825106858184	2.83825106858184	0	0.192562922455911	0.28698417460727	0.963919724697378	14.3	0	0	0
CG12116_FBgn0030041_notChanged	chrX	8467012	8471012	4001	*	1.51740679968318	2.51740679968318	0	0.180054147881611	0.28824564147236	0.963919724697378	3.06	8.39	0	0
28SrRNA-Psi:CR45860_FBgn0267520_notChanged	chrX	23269158	23273158	4001	*	2.97328607963761	3.81335938442999	0.720777644014601	0.108145469353016	0.288987356907859	0.963919724697378	7.15	20.97	3.3	0
mira_FBgn0021776_notChanged	chr3R	19933120	19937120	4001	*	1.51814802987567	0	2.51814802987567	-0.192108584662476	0.290472475019323	0.963919724697378	0	0	0	11.46
CG15822_FBgn0035308_Down	chr3L	2161863	2165863	4001	*	1.5281325660722	0	2.5281325660722	-0.191406440054961	0.291477311732461	0.963919724697378	0	0	11.54	0
Or19a_FBgn0041626_notChanged	chrX	20141188	20145188	4001	*	1.29909147099965	0	2.29909147099965	-0.182244716080761	0.295618358976657	0.963919724697378	0	0	3.3	6.55
serp_FBgn0260653_Up	chr3L	19706015	19710015	4001	*	2.17184717216479	0	3.10311053059683	-0.157817251807855	0.297363330160005	0.963919724697378	0	0.84	0	17.19
soti_FBgn0038225_notChanged	chr3R	14379699	14383699	4001	*	5.11894845348167	4.25361898369045	5.656074483883	-0.0279341906750913	0.29832113096793	0.963919724697378	16.35	21.8	28.02	72.83
Ppn_FBgn0003137_Down	chr3R	28538324	28542324	4001	*	1.41123282595916	0	2.41123282595916	-0.185050164124505	0.300843778432605	0.963919724697378	0	0	0	10.64
pHCl-2_FBgn0039840_notChanged	chr3R	31303384	31307384	4001	*	4.08809188629486	4.82000442133735	2.5281325660722	0.0661843588379933	0.301399065848776	0.963919724697378	20.43	36.06	11.54	0
CG5321_FBgn0030575_notChanged	chrX	14677568	14683418	5851	*	1.73133586466533	2.73133586466533	0	0.184043156520133	0.301821628630856	0.963919724697378	13.28	0	0	0
CG14820_FBgn0035718_notChanged	chr3L	6930926	6939405	8480	*	8.19779132307093	8.44217533908962	7.90339439324739	0.00783499955500285	0.30478790114111	0.963919724697378	386.18	309.45	252.15	226.68
Rubicon_FBgn0030055_notChanged	chrX	8675063	8693811	18749	*	7.33629713416702	6.95157898766164	7.63972297772231	-0.00944290842811216	0.308435792323866	0.963919724697378	122.6	124.95	283.47	115.39
CG43066_FBgn0262476_Up	chr2R	18512574	18550969	38396	*	10.1447604239904	10.4086198515379	9.82159391123586	0.0082541161572614	0.308520260615735	0.963919724697378	1417.02	1301.52	1362.95	446.82
ppk20_FBgn0039676_notChanged	chr3R	29666877	29684278	17402	*	1.65296270132096	2.65296270132096	0	0.179270014875635	0.30921209726116	0.963919724697378	0	12.58	0	0
CG2267_FBgn0039792_notChanged	chr3R	30627028	30631028	4001	*	1.65296270132096	2.65296270132096	0	0.179270014875635	0.30921209726116	0.963919724697378	0	12.58	0	0
28SrRNA-Psi:CR40741_FBgn0085771_notChanged	chrX	23237718	23242975	5258	*	1.65296270132096	2.65296270132096	0	0.179270014875635	0.30921209726116	0.963919724697378	0	12.58	0	0
dy_FBgn0004511_notChanged	chrX	11776784	11780784	4001	*	1.29575560853922	0	2.29575560853922	-0.177697861906388	0.31231840470966	0.963919724697378	0	0	0	9.82
ABCA_FBgn0031170_notChanged	chrX	21304665	21308665	4001	*	1.29575560853922	0	2.29575560853922	-0.177697861906388	0.31231840470966	0.963919724697378	0	0	0	9.82
CG11123_FBgn0033169_notChanged	chr2R	7438706	7451995	13290	*	1.30574014473576	0	2.30574014473576	-0.176835702653345	0.31371149402446	0.963919724697378	0	0	9.89	0
CG31468_FBgn0047351_notChanged	chr3R	23698354	23702354	4001	*	1.30574014473576	0	2.30574014473576	-0.176835702653345	0.31371149402446	0.963919724697378	0	0	9.89	0
CG33225_FBgn0053225_Down	chr2R	21588275	21593584	5310	*	5.38102845338806	5.91695558092604	4.51886350716793	0.0266083972787234	0.315005951632695	0.963919724697378	61.3	59.54	3.3	42.55
CG13912_FBgn0035186_notChanged	chr3L	1187588	1192472	4885	*	7.4521996594856	7.73433237610458	7.10114152336579	0.00878412232553809	0.315409448797606	0.963919724697378	181.85	244.04	182.94	91.66
Pgant8_FBgn0036529_notChanged	chr3L	15681872	15688598	6727	*	6.25593748401707	6.66380542691717	5.68520808473374	0.0155115818338068	0.323087507393061	0.963919724697378	134.86	67.93	89	13.91
CG4744_FBgn0033834_notChanged	chr2R	13397368	13401368	4001	*	1.17022472645536	0	2.17022472645536	-0.170009155291752	0.325114954728542	0.963919724697378	0	0	0	9
CG42445_FBgn0259916_notChanged	chr3L	8156900	8160900	4001	*	1.17022472645536	0	2.17022472645536	-0.170009155291752	0.325114954728542	0.963919724697378	0	0	0	9
Or67a_FBgn0036009_notChanged	chr3L	9527067	9533386	6320	*	1.17022472645536	0	2.17022472645536	-0.170009155291752	0.325114954728542	0.963919724697378	0	0	0	9
trn_FBgn0010452_notChanged	chr3L	13112271	13120077	7807	*	1.17022472645536	0	2.17022472645536	-0.170009155291752	0.325114954728542	0.963919724697378	0	0	0	9
lmd_FBgn0039039_Up	chr3R	23024713	23028713	4001	*	1.17022472645536	0	2.17022472645536	-0.170009155291752	0.325114954728542	0.963919724697378	0	0	0	9
acj6_FBgn0000028_notChanged	chrX	15377064	15381064	4001	*	1.17022472645536	0	2.17022472645536	-0.170009155291752	0.325114954728542	0.963919724697378	0	0	0	9
28SrRNA-Psi:CR41609_FBgn0085819_notChanged	chrX	23260666	23264666	4001	*	3.47669141836105	4.24554427987447	1.7207776440146	0.0765713642952243	0.325917932800292	0.963919724697378	24.52	13.42	6.59	0
Prip_FBgn0033635_Up	chr2R	11434243	11467270	33028	*	7.51197153712467	7.7856926532787	7.17386346700857	0.00820515357526885	0.326239996690354	0.963919724697378	249.28	192.04	105.48	183.31
Fili_FBgn0085397_notChanged	chr2R	21870030	21948259	78230	*	1.49032776516153	2.49032776516153	0	0.16894989106223	0.326253947760229	0.963919724697378	11.24	0	0	0
lncRNA:CR46006_FBgn0267668_notChanged	chr3L	10321501	10369450	47950	*	1.49032776516153	2.49032776516153	0	0.16894989106223	0.326253947760229	0.963919724697378	11.24	0	0	0
CG10348_FBgn0032707_notChanged	chr2L	18730524	18734524	4001	*	8.98734791298923	8.69052106727127	9.23340219217723	-0.00749322135877442	0.32861504107218	0.963919724697378	375.97	450.33	833.92	369.9
para_FBgn0285944_notChanged	chrX	16531096	16535096	4001	*	1.44651182385353	2.44651182385353	0	0.166609744393731	0.330334209202232	0.963919724697378	0	10.9	0	0
Sh_FBgn0003380_notChanged	chrX	18061247	18065247	4001	*	1.44651182385353	2.44651182385353	0	0.166609744393731	0.330334209202232	0.963919724697378	0	10.9	0	0
lncRNA:CR43612_FBgn0263587_notChanged	chr3L	12539710	12544953	5244	*	7.39933170561744	7.70349015701588	7.01343239133506	0.00939058055721668	0.338970901673148	0.963919724697378	229.87	187.01	207.66	50.74
CG14280_FBgn0038695_notChanged	chr3R	19254777	19262132	7356	*	5.54340383694583	4.88400379903283	5.99426769277694	-0.0182324144437037	0.339460429319189	0.963919724697378	34.74	24.32	93.94	33.55
dyl_FBgn0066365_Up	chr3L	4305718	4309718	4001	*	1.03272120270543	0	2.03272120270543	-0.161931963228231	0.339517028002683	0.963919724697378	0	0	0	8.18
wupA_FBgn0283471_notChanged	chrX	18114922	18118922	4001	*	1.03272120270543	0	2.03272120270543	-0.161931963228231	0.339517028002683	0.963919724697378	0	0	0	8.18
lncRNA:CR45514_FBgn0267070_notChanged	chrX	18664067	18668717	4651	*	1.03272120270543	0	2.03272120270543	-0.161931963228231	0.339517028002683	0.963919724697378	0	0	0	8.18
CG4766_FBgn0027546_notChanged	chrX	5998797	6007713	8917	*	7.6292388210658	7.32835374005817	7.87807207559862	-0.00744251787920138	0.340352430032343	0.963919724697378	183.9	137.53	230.73	239.78
CR32010_FBgn0052010_notChanged	chr4	23054	27054	4001	*	2.14851165839516	3.00779973128609	0	0.116847989698165	0.340366119268861	0.963919724697378	10.22	5.87	1.65	0
Ldsdh1_FBgn0029994_notChanged	chrX	8079605	8083605	4001	*	1.3528242414116	2.3528242414116	0	0.160837025539691	0.340765662418725	0.963919724697378	10.22	0	0	0
lncRNA:CR43785_FBgn0264310_notChanged	chr3L	735479	739479	4001	*	1.04270573890196	0	2.04270573890196	-0.160871766575149	0.341485248685061	0.963919724697378	0	0	8.24	0
NK7.1_FBgn0024321_notChanged	chr3R	14370951	14374951	4001	*	1.04270573890196	0	2.04270573890196	-0.160871766575149	0.341485248685061	0.963919724697378	0	0	8.24	0
Ufd4_FBgn0032208_notChanged	chr2L	10290365	10297385	7021	*	7.3563146663335	8.14317634421723	5.49215282134273	0.078826084971352	0.349103393485317	0.9809647391601	427.05	138.37	0	90.02
CG42750_FBgn0261804_notChanged	chr2L	18273770	18277770	4001	*	0.880718109260378	0	1.88071810926038	-0.153399405107511	0.355904042167341	0.990459938861429	0	0	0	7.37
lncRNA:CR45177_FBgn0266687_notChanged	chr3L	27090199	27094199	4001	*	0.885164214000718	0	1.88516421400072	-0.15288232303865	0.356938510000054	0.990459938861429	0	0	3.3	4.09
CG13594_FBgn0035041_Down	chr2R	24636588	24644239	7652	*	1.20082114796655	2.20082114796655	0	0.152259920670591	0.357291623849519	0.990459938861429	9.19	0	0	0
Imp_FBgn0285926_notChanged	chrX	10822277	10826277	4001	*	3.91306534839158	4.58408180748022	2.61901897415247	0.0472892112433266	0.359398613322349	0.990459938861429	33.71	14.26	1.65	10.64
PRAS40_FBgn0267824_notChanged	chr2R	14479187	14499312	20126	*	6.61459278125371	6.20019862374096	6.93613473333121	-0.00973236240864844	0.368273349755526	0.990459938861429	109.32	37.74	151.62	93.29
lov_FBgn0266129_notChanged	chr2R	25137627	25141627	4001	*	7.42811129487693	7.66974629767974	7.13769866949814	0.00690925981113821	0.370860566207418	0.990459938861429	213.52	193.72	136.79	144.85
CG14282_FBgn0038685_notChanged	chr3R	19175000	19203096	28097	*	1.0680002005998	2.0680002005998	0	0.145408092130047	0.3714514089588	0.990459938861429	0	8.39	0	0
E(spl)mbeta-HLH_FBgn0002733_notChanged	chr3R	26004023	26026579	22557	*	8.08602264675975	7.7942941720556	8.32856695325763	-0.0068900170870056	0.37271331465089	0.990459938861429	268.69	175.27	435.09	207.86
pdm2_FBgn0004394_Down	chr2L	12655165	12688306	33142	*	11.4156954020376	11.6109740081959	11.1897841149961	0.00613395126899819	0.373147540844324	0.990459938861429	3373.48	2882.3	2595.71	2076.16
cnc_FBgn0262975_notChanged	chr3R	23224711	23228711	4001	*	1.04956745317838	2.04956745317838	0	0.144275031752718	0.373880391140276	0.990459938861429	4.09	4.19	0	0
CG3502_FBgn0046253_notChanged	chr2R	23345641	23349641	4001	*	3.95263172855655	2.55342702777004	4.64939291590104	-0.0534296990874337	0.374257321116031	0.990459938861429	0	11.74	39.55	10.64
CG42807_FBgn0261989_notChanged	chr2R	13570759	13581626	10868	*	0.710793107818065	0	1.71079310781807	-0.144322754781695	0.374799434313601	0.990459938861429	0	0	0	6.55
laza_FBgn0037163_notChanged	chr3L	22459131	22463131	4001	*	0.710793107818065	0	1.71079310781807	-0.144322754781695	0.374799434313601	0.990459938861429	0	0	0	6.55
Tsp_FBgn0031850_notChanged	chr2L	6707086	6711086	4001	*	1.03089614652423	2.03089614652423	0	0.14312738640235	0.376366851541631	0.990459938861429	8.17	0	0	0
Atf3_FBgn0028550_Up	chrX	1273284	1277284	4001	*	0.720777644014601	0	1.7207776440146	-0.14300469942461	0.377678421462786	0.990459938861429	0	0	6.59	0
CG13544_FBgn0034826_notChanged	chr2R	23138577	23142577	4001	*	2.45261071259243	3.28104361709793	0.295755608539222	0.0892667727314839	0.379855274439394	0.990459938861429	10.22	9.22	0	2.46
Abd-B_FBgn0000015_notChanged	chr3R	16970236	16974236	4001	*	10.1765049503578	10.3796289849572	9.94002112663667	0.00609974137319551	0.382463918721474	0.990459938861429	1400.68	1263.79	1267.37	697.24
Cyp12d1-p_FBgn0050489_notChanged	chr2R	11119884	11127647	7764	*	0.915997107154751	1.91599710715475	0	0.137553963594508	0.388829019430558	0.990459938861429	0	7.55	0	0
LpR1_FBgn0066101_notChanged	chr3R	25761105	25765105	4001	*	0.915997107154751	1.91599710715475	0	0.137553963594508	0.388829019430558	0.990459938861429	0	7.55	0	0
asRNA:CR44018_FBgn0264788_notChanged	chr3R	10637279	10647773	10495	*	8.71191099762234	8.93644054245718	8.44587929033161	0.0063933805490925	0.389555309913073	0.990459938861429	516.95	462.91	501.01	196.4
28SrRNA-Psi:CR45853_FBgn0267513_notChanged	chrX	23198802	23203056	4255	*	2.07765571263304	2.93056003533381	0	0.0981706047563646	0.38982229018325	0.990459938861429	10.22	5.03	0	1.64
CG4393_FBgn0039075_notChanged	chr3R	23382777	23386777	4001	*	3.79864454164006	4.43845601465321	2.62035301017572	0.041842370234984	0.39267100593086	0.990459938861429	17.37	26	3.3	9
CG5367_FBgn0032228_Up	chr2L	10354597	10360078	5482	*	0.51814802987567	0	1.51814802987567	-0.134583603729619	0.396943749132571	0.990459938861429	0	0	0	5.73
lncRNA:CR45921_FBgn0267581_notChanged	chr3L	17979841	17983841	4001	*	0.51814802987567	0	1.51814802987567	-0.134583603729619	0.396943749132571	0.990459938861429	0	0	0	5.73
hpRNA:CR33940_FBgn0062928_notChanged	chr3L	19486439	19490439	4001	*	0.51814802987567	0	1.51814802987567	-0.134583603729619	0.396943749132571	0.990459938861429	0	0	0	5.73
SmydA-9_FBgn0030102_notChanged	chrX	9208887	9212887	4001	*	0.51814802987567	0	1.51814802987567	-0.134583603729619	0.396943749132571	0.990459938861429	0	0	0	5.73
CR32009_FBgn0052009_notChanged	chr4	29633	33633	4001	*	0.838251068581838	1.83825106858184	0	0.133314889239256	0.398756178164074	0.990459938861429	7.15	0	0	0
CG15579_FBgn0040906_Up	chrX	4309799	4384466	74668	*	8.55099740376904	8.74977869540652	8.32038255322778	0.00581886618021542	0.402206028806252	0.990459938861429	438.29	422.66	382.35	256.96
7SLRNA:CR42652_FBgn0261504_notChanged	chr3R	6818429	6824798	6370	*	7.9149896727332	8.13999456494737	7.6482898417646	0.00629685390115335	0.402223162659791	0.990459938861429	265.63	298.55	271.93	129.3
dati_FBgn0262636_Up	chr4	393605	397605	4001	*	4.62820920096008	5.2324514536769	3.56877410294564	0.0356893870923443	0.403818824439648	0.990459938861429	59.26	15.93	0	23.73
abd-A_FBgn0000014_notChanged	chr3R	16828049	16832049	4001	*	9.73875535689889	9.93490114688869	9.51168206650363	0.00573577151395821	0.406217811368834	0.990459938861429	1017.56	940.08	947.64	512.29
CG13869_FBgn0034486_notChanged	chr2R	20237429	20241429	4001	*	0.746072105712439	1.74607210571244	0	0.129179026467468	0.408836135937289	0.990459938861429	0	6.71	0	0
Ser_FBgn0004197_notChanged	chr3R	27192267	27196267	4001	*	8.62020628599928	8.37083629951407	8.8327585573597	-0.0058420388144903	0.416441998450123	0.990459938861429	362.68	299.38	632.86	279.06
klu_FBgn0013469_notChanged	chr3L	11007188	11011188	4001	*	8.51261588447381	8.25578909882029	8.73055788109216	-0.00592363128995782	0.417982722903001	0.990459938861429	322.84	288.48	608.14	241.41
nrv2_FBgn0015777_notChanged	chr2L	6796862	6806372	9511	*	6.10941911612656	6.80604490719522	4.71079310781807	0.0536508078364531	0.420477913738833	0.990459938861429	149.16	74.64	0	52.37
otk_FBgn0004839_notChanged	chr2R	12017846	12021846	4001	*	3.36425190129195	1.91599710715475	4.07224974231226	-0.0561566212049598	0.420755132278812	0.990459938861429	0	7.55	13.18	20.46
Oat_FBgn0022774_notChanged	chr3L	19647851	19651851	4001	*	7.84762467438647	8.06332789252759	7.59390335158726	0.00593175374956147	0.420905502693785	0.990459938861429	275.84	259.13	255.45	130.94
