seqnames	start	end	width	strand	Conc	Conc_WD_SUMOnub	Conc_WD_NOnub	Fold	p.value	FDR	WD_SUMOnub1	WD_SUMOnub2	WD_NOnub1	WD_NOnub2
chr3L	2815992	2820228	4237	*	9.07152908367514	8.72005664118617	9.35392886076786	-0.492974163075176	0.000254517264534258	0.0117900466991875	418.66	424.73	655.06	653.65
chr4	380233	381098	866	*	6.98899655792942	6.42848516103114	7.39165132778719	-0.610106114826339	0.000257939521289724	0.0118545698193796	94.66	77.6	161.93	173.92
chr3L	23250636	23250988	353	*	5.96351731045673	5.14714005758455	6.48168367598315	-0.707481546935734	0.000259031010927604	0.0118545698193796	34.16	36.72	77.28	101.45
chr3L	8827648	8828080	433	*	5.34666181367749	5.96281925865319	4.24881343175728	0.807086400210668	0.000273775770628717	0.0124543384997986	54.65	70.09	22.08	15.94
chr3L	22072851	22074946	2096	*	8.79321877525907	8.40447734320343	9.09913604715141	-0.516634502838635	0.000276877430084524	0.0125204633116198	334.73	342.96	496.82	600.02
chr3L	26222834	26224154	1321	*	8.43885086364086	7.97560491657065	8.78894926403208	-0.560165883289425	0.000281058465220601	0.0126343263921947	272.27	231.14	364.33	520.31
chr3L	25107143	25108538	1396	*	8.24693775032683	7.75523746025123	8.61298133529731	-0.573009006472531	0.000290905907486687	0.0129448901356232	229.33	202.77	309.13	473.93
chr2R	16157500	16158609	1110	*	6.83132976391365	6.24602474982776	7.24653848938587	-0.617490766309805	0.000291375044516462	0.0129448901356232	85.88	65.92	157.32	146.38
chr3L	16579053	16583211	4159	*	9.38912347826168	9.04989827581703	9.66357514044671	-0.479758846796686	0.000301066202955874	0.0132976740921847	520.15	539.89	765.46	856.56
chr3L	20914774	20916021	1248	*	6.88693216605205	6.21174292940407	7.34505157431872	-0.645630988835322	0.000304647584462345	0.0133780791858985	49.77	98.46	162.85	162.33
chr2R	5412826	5418033	5208	*	10.5185774071161	10.1558141958443	10.8082069129611	-0.497140665130548	0.000307162903066005	0.0133872349435848	1112.52	1169.06	1462.85	2123.27
chr3R	21187455	21187897	443	*	6.05750717955683	6.5564800812796	5.28843050154424	0.680569493001302	0.000308380428475365	0.0133872349435848	89.78	98.46	40.48	37.68
chr2R	5126501	5128711	2211	*	9.23918560637824	8.84447693792202	9.54877746996599	-0.51826426448517	0.000315201847822103	0.0136056161244575	487.95	431.41	638.5	859.45
chr2R	8134684	8135087	404	*	5.41113759475598	6.05516376164121	4.21788529217025	0.804147381000468	0.000327605150536214	0.0139061407035927	71.24	61.75	28.52	8.7
chr3R	3586577	3587761	1185	*	8.05070775928156	7.59919889530701	8.39408416278389	-0.549724265460604	0.000327738651494888	0.0139061407035927	200.06	187.75	291.65	381.17
chr2L	5256031	5259741	3711	*	9.15958545097236	8.81027184779665	9.44059226246912	-0.486137341262742	0.000328214785007495	0.0139061407035927	437.2	460.61	657.82	731.91
chr3L	15516677	15517121	445	*	6.39438455168677	5.70664108578803	6.85819099185176	-0.64765551415378	0.000329486024305211	0.0139061407035927	58.55	45.89	103.04	128.99
chr3R	12221184	12221464	281	*	4.75535547641651	5.46843422212198	3.28423204574189	0.904960170719515	0.000333797422710596	0.0140102708305657	40.99	47.56	6.44	13.04
chr3R	11869010	11869809	800	*	6.38145522200485	6.84396593884043	5.69658607950075	0.652399924765648	0.000338058016741748	0.0140591928449943	117.11	112.65	41.4	62.32
chr3L	21557547	21558837	1291	*	7.21785543168815	6.68825885103169	7.60439224611913	-0.59014302572536	0.000339923769483368	0.0140591928449943	116.13	90.12	215.29	173.92
chr3R	13366500	13366871	372	*	6.30102919971692	5.60067087103079	6.77047830845315	-0.649047973726901	0.000340514872117803	0.0140591928449943	47.82	49.23	96.6	121.74
chr3R	10609564	10610662	1099	*	7.17382807625597	6.60832700381969	7.57903551991969	-0.601845695376082	0.000352573846936229	0.0144783973793218	120.03	75.1	186.77	195.66
chr2L	15730909	15732386	1478	*	7.07962880037484	6.55018031556911	7.46608712859491	-0.583480051513479	0.000365476933995625	0.0148847448238991	95.64	91.79	163.77	189.86
chr2L	10341654	10342167	514	*	6.85674228813634	6.19721965553614	7.30766292743578	-0.629231743310511	0.000366387690149946	0.0148847448238991	68.31	78.44	116.84	200.01
chr2L	13550332	13550728	397	*	5.47105210103917	6.06601821178418	4.44061822457725	0.757741667466224	0.000370243121510844	0.0149613669899888	83.93	50.07	20.24	23.19
chr4	909269	910015	747	*	6.98233292990809	6.42966926269625	7.38094573895393	-0.590929797554593	0.00039359954734429	0.0158210357734104	95.64	76.77	153.64	179.72
chr3L	19845317	19847932	2616	*	8.42624318436639	8.01605047342255	8.74525657759563	-0.522530796741067	0.000396014764198033	0.0158343377032235	267.39	250.33	379.97	478.28
chr2L	4997541	4998394	854	*	7.20181047896125	7.57997262202683	6.68788611624788	0.571550671961832	0.000424516682822192	0.0168850954942418	204.94	177.74	107.64	98.55
chr2L	21831244	21832581	1338	*	7.35763757191567	6.85325908551449	7.7306297628901	-0.567346651821655	0.000429897632048916	0.0169829228079154	98.57	132.68	208.85	215.95
chr3R	13684292	13684670	379	*	5.88554404727602	6.40387676239338	5.06874718270143	0.67834415221937	0.00043261236905258	0.0169829228079154	97.59	71.76	29.44	37.68
chr2R	5496534	5497552	1019	*	7.8806048087865	7.41826086349107	8.23018966310467	-0.546896109872083	0.000433682641139342	0.0169829228079154	161.02	181.07	258.53	342.04
chr3R	26895243	26895673	431	*	5.99108615068449	5.22749181364034	6.4877765353766	-0.658177698166957	0.000448630276946729	0.0174781754562272	44.89	30.04	91.08	88.41
chr3R	8805989	8811075	5087	*	9.71500177663431	9.40090496190759	9.97279161221242	-0.453256558187043	0.0004533066915598	0.0174879412913372	663.61	688.42	943.03	1066.71
chr3L	20923717	20925038	1322	*	7.19693887654682	6.65553930479826	7.58969149372336	-0.579145983951277	0.000453484853809848	0.0174879412913372	101.49	100.13	159.16	226.1
chr2L	2829637	2830046	410	*	6.06035831079813	6.55452880732386	5.3027823505549	0.647404433780883	0.000471967655800533	0.0181087791975588	99.54	88.45	44.16	34.78
chr3L	5577798	5579438	1641	*	8.03051649411854	7.62578528747902	8.34622528684563	-0.5164599639387	0.000476412578097684	0.0181874691246639	192.25	202.77	324.77	326.1
chr3R	10080241	10081161	921	*	7.41668728121591	7.78320207576427	6.92413267177283	0.556210047417366	0.000486929533776894	0.0184960183405153	218.6	221.96	137.08	105.8
chr3L	18012218	18013144	927	*	6.60893244977688	5.93907430077927	7.06461502760873	-0.626002939684631	0.000491061797151672	0.0185601814575187	75.14	47.56	161.93	105.8
chr3R	20619814	20621025	1212	*	7.50128753985936	7.04677722116251	7.84639111624402	-0.543189549631195	0.000500619938474734	0.0188277706563988	137.6	126.84	242.89	217.4
chr3R	29213524	29214510	987	*	7.27607270122262	6.74357412526292	7.66414499938297	-0.572055927575622	0.000508333375957626	0.0190230678550994	114.18	100.13	166.53	239.14
chr3R	21639683	21641850	2168	*	8.25269625795769	7.86905664871958	8.55545229968073	-0.502647656553206	0.000510820829595929	0.0190230678550994	232.26	235.31	379.97	372.48
chr2L	635844	637107	1264	*	6.94391060148295	6.41539549350062	7.32987398511703	-0.570704766831406	0.000523485191818283	0.0193995951328951	83.93	86.78	153.64	168.12
chr3R	22533062	22535539	2478	*	8.76786505898249	8.41138644844576	9.0534818525706	-0.483684036812387	0.000529451343751222	0.0195254459149419	357.18	323.76	513.38	549.3
chr3L	27174732	27175466	735	*	6.31558478126855	5.5741518769779	6.80292194341775	-0.639995743872089	0.000543386117291069	0.0199425330099529	64.41	30.87	113.16	110.15
chr2L	11177025	11178096	1072	*	7.34162889516817	6.82968480178296	7.718722873284	-0.560338498969016	0.000555440605434058	0.0201630459241472	101.49	126	182.17	239.14
chrX	21043100	21044851	1752	*	7.60705833406695	6.11937621962176	8.32375518173588	-0.80062719179499	0.000556630490595749	0.0201630459241472	43.92	95.13	236.45	404.36
chr3R	21644280	21647656	3377	*	8.70334315346995	8.31559340932324	9.00864736469223	-0.501218979684884	0.000560399193753857	0.0201630459241472	325.95	311.25	448.97	581.18
chr2R	5725340	5726603	1264	*	7.51515120588524	7.03048003111576	7.87730130729533	-0.549070030352945	0.000562813082112241	0.0201630459241472	117.11	144.36	207.93	262.33
chr2R	10730406	10732502	2097	*	8.29521934224895	7.89341884817206	8.60914654198364	-0.509570807283703	0.000564007478011282	0.0201630459241472	246.9	228.64	350.53	430.45
chr2L	6323820	6324218	399	*	5.72107051381425	6.3010177408434	4.73601256753274	0.699579759433897	0.000565319044602258	0.0201630459241472	109.3	48.4	25.76	27.54
chr3L	14363393	14365813	2421	*	8.58691359251234	8.22575242508641	8.87552291245141	-0.484616331818447	0.000580472582494023	0.0205474756436512	290.82	307.91	458.17	481.18
chr2L	6100328	6101106	779	*	7.26691749569142	6.7886568162387	7.62549094710264	-0.54675566696422	0.000583663805524537	0.0205474756436512	109.3	111.82	187.69	207.25
chr3L	24022387	24022764	378	*	5.87332826264938	5.05409197627502	6.39262671808873	-0.657135871889589	0.000584211496515553	0.0205474756436512	43.92	22.53	88.32	79.71
chr3L	23148002	23150449	2448	*	9.67251513654803	9.32928202154327	9.94958008258616	-0.471417046770662	0.000588287003993193	0.0205954671397986	672.39	614.15	860.23	1117.44
chr3R	10760354	10761940	1587	*	8.27195180432673	8.58945949202946	7.86425168492382	0.513567501897552	0.00061608834389868	0.0214698309568728	427.44	342.96	215.29	250.73
chr2R	1526143	1527372	1230	*	9.0694304639203	8.66846022016362	9.38285189181849	-0.506286795358292	0.00062655434324606	0.0217348554595448	415.73	398.03	540.98	794.23
chr2L	16715914	16716263	350	*	5.595087377097	6.14469310678006	4.69623817953162	0.667617328107528	0.000632594810331546	0.0218446489731307	83.93	57.58	25.76	26.09
chr3L	19801551	19802279	729	*	7.35599638568633	6.85889791089684	7.72501014347591	-0.551315578915314	0.000636915395147958	0.021883632449138	127.84	104.31	184.01	239.14
chr3L	12386085	12387935	1851	*	8.08873550671163	7.69526414998744	8.39756745678975	-0.502288276327921	0.000641599978937241	0.021883632449138	200.06	214.45	326.61	347.84
chrX	19297960	19298408	449	*	4.96770544035297	5.64782928007637	3.63754029738146	0.763841093952061	0.000642365412157136	0.021883632449138	58.55	41.72	4.6	20.29
chr3L	18192094	18192677	584	*	6.410060535555	5.77939838202027	6.84741622766936	-0.594417904899342	0.000651093673911115	0.0220104577288971	49.77	60.08	108.56	121.74
chr3L	18006934	18007183	250	*	5.03818577376012	3.93707534323192	5.6553360670888	-0.709670230824677	0.000657903536233164	0.0220104577288971	15.61	15.02	51.52	49.28
chr2R	5674134	5675102	969	*	6.7052517775998	6.12874208562808	7.11604422766174	-0.57759036437557	0.000659574213977804	0.0220104577288971	73.19	66.76	122.36	155.08
chr2R	8723334	8723784	451	*	5.84167980889042	5.07482250335635	6.33973017704846	-0.63346145235653	0.000660467360919017	0.0220104577288971	39.04	28.37	83.72	78.26
chrX	15795822	15796680	859	*	6.80048462597551	6.12990640591061	7.2564971140557	-0.602602687205069	0.000663243037934747	0.0220104577288971	62.46	77.6	105.8	200.01
chr3L	2835368	2837402	2035	*	8.18106519005984	7.79730535948462	8.48389593280348	-0.496087696648968	0.000664467419071167	0.0220104577288971	225.43	219.46	345.01	371.03
chr3L	20921832	20923338	1507	*	7.55509459463626	7.05262836107161	7.92704476788452	-0.550134200844511	0.000666368997978982	0.0220104577288971	121.99	143.52	196.89	289.87
chr3R	21657300	21660958	3659	*	9.41289788502049	9.07455714065925	9.68677123509859	-0.46676219468119	0.000671655909420847	0.0220186474425017	600.17	478.14	790.3	858
chr2L	23313891	23314583	693	*	6.9220744932203	6.36058202292542	7.32523222629916	-0.573406540985756	0.000672413611512492	0.0220186474425017	97.59	66.76	145.36	175.37
chr2R	20327274	20327930	657	*	6.58321401741791	7.01549995272746	5.96312338639554	0.592690139195468	0.000681300206649116	0.0221346066082959	150.29	108.48	55.2	69.57
chr3L	11387877	11388131	255	*	5.39073362327051	4.44543902206984	5.95699010247583	-0.669624340853742	0.000684285346845639	0.0221346066082959	18.54	25.03	56.12	68.12
chr3L	18244665	18244956	292	*	5.66460075194868	4.82852193395547	6.19050524419964	-0.647978440120632	0.000686853871595897	0.0221346066082959	35.13	21.7	73.6	72.47
chr3L	18241870	18243225	1356	*	7.33363187057858	6.86547298180371	7.6865185841618	-0.538253557862386	0.000687609208840047	0.0221346066082959	106.37	126.84	213.45	198.56
chr2R	15127818	15128347	530	*	6.47816628876691	6.9241980681348	5.82914312679149	0.597595064125027	0.000702177253122252	0.0225081881517711	144.43	98.46	54.28	59.42
chr2R	5300853	5301017	165	*	4.38462176339866	2.59771919982934	5.15879224813149	-0.782128189977221	0.000718968837961047	0.0229437040453324	2.93	9.18	39.56	31.89
chr2R	8665512	8666033	522	*	5.8440810364786	6.3643022486807	5.02250851345999	0.637747483662035	0.00072180403670323	0.0229437040453324	100.52	64.25	33.12	31.89
chr4	960957	961770	814	*	6.61747725920136	5.96755451321897	7.06392995762898	-0.592362867063961	0.000727205573481074	0.0230190864238988	51.72	73.43	106.72	160.88
chr2R	23907701	23908886	1186	*	7.73712552364459	7.30043187980709	8.07189296585969	-0.52092611872114	0.000730843279761015	0.0230382423084831	165.9	149.37	241.05	297.11
chr3R	29279979	29282804	2826	*	8.75645817273484	8.38803462447198	9.04967739718138	-0.48315002495535	0.000736317490701535	0.0231148924663618	322.04	347.96	472.89	586.98
chr3L	3805836	3807145	1310	*	8.57628560507452	8.21295001041028	8.86627915695218	-0.479826009103687	0.000754800474337193	0.0234634136096561	288.86	304.57	433.33	500.02
chr4	481283	483438	2156	*	8.98173442641444	8.63500239470144	9.26107099823916	-0.469070732964565	0.000755304945530524	0.0234634136096561	407.92	387.18	557.54	669.59
chr2L	21652840	21653215	376	*	4.78915646321173	5.49310760214694	3.35880326552186	0.73213931922532	0.000761708469833004	0.0234634136096561	40.01	50.07	14.72	5.8
chr2L	13552228	13552435	208	*	5.11303053324554	4.06875509529052	5.71245462355063	-0.682502528174995	0.000764808677138315	0.0234634136096561	18.54	15.02	57.04	47.83
chr4	658678	664590	5913	*	10.514473770366	10.1712127007714	10.7915569015948	-0.466661628596458	0.000765068665703463	0.0234634136096561	1172.05	1134.01	1426.04	2118.92
chr4	1156930	1157174	245	*	4.9497972588492	3.77735243056171	5.58794632235483	-0.701467401407601	0.000765950582492393	0.0234634136096561	10.73	16.69	46.92	49.28
chr2L	2045108	2045854	747	*	6.23276746604735	6.68894950727645	5.56181897071257	0.593355554650474	0.000804046262237081	0.0245314837518679	99.54	106.81	52.44	42.03
chr2R	17396406	17400399	3994	*	9.47965913359492	9.1745708854084	9.73135677230356	-0.437346308268842	0.000807818816957493	0.0245479982097043	575.78	579.94	808.71	891.34
chr2L	22572261	22572892	632	*	6.12508803944718	5.40339185003917	6.60392103707662	-0.604280948723263	0.000815319272178685	0.0246772131902051	37.08	47.56	80.04	114.5
chr3L	1089696	1090010	315	*	5.03495742694847	3.89106056277187	5.66486366447442	-0.689771084079077	0.000829603868134632	0.0249861076961849	20.49	9.18	47.84	53.63
chr2L	22750469	22751933	1465	*	8.17677037065185	7.78380491346855	8.4852913117834	-0.49573801678565	0.000835133858503189	0.0249861076961849	237.14	203.6	331.21	385.52
chr3R	31382199	31383873	1675	*	8.03272855155001	7.6431405293415	8.3391686456093	-0.495594495775674	0.000835391780285766	0.0249861076961849	213.72	186.08	330.29	317.4
chr3R	15839807	15840109	303	*	5.08758143621971	5.70253125725214	3.9936878289344	0.684669895890023	0.000846497236675467	0.025130838570161	50.75	53.4	10.12	21.74
chr2R	15738401	15738892	492	*	5.60603536413626	6.13150903397942	4.77106333472725	0.628630585567838	0.000846846738707545	0.025130838570161	69.29	70.93	28.52	26.09
chr2R	13466126	13468632	2507	*	8.70207556116678	8.35660171026878	8.98059632152608	-0.466148057284517	0.000854432550962554	0.0252572921776752	331.8	323.76	478.41	531.9
chr3L	23686132	23686734	603	*	7.14192038865453	6.58300803624105	7.54375427243275	-0.559026794946613	0.000869074081012438	0.0255340971508712	96.61	95.13	139.84	233.34
chrX	8436814	8437004	191	*	5.41736635895545	4.4910686433021	5.97690028730154	-0.643450099329249	0.000870518778738402	0.0255340971508712	22.45	22.53	50.6	75.37
chr3L	23579702	23580769	1068	*	7.48064531274566	7.03608932038741	7.81999888152877	-0.518851576090937	0.000887074585937875	0.0259196370360386	135.65	126.84	207.01	244.94
chr3R	11407968	11408274	307	*	5.01943467097094	5.64375349397782	3.89448232476316	0.677351397163005	0.000891532448131775	0.0259500843235904	56.6	43.39	13.8	15.94
chr3L	19483600	19483975	376	*	5.08015188951302	5.69860732408176	3.97473867581111	0.669057587974284	0.000903482278765963	0.0261975376785688	48.79	55.07	18.4	13.04
chr3R	21637501	21637740	240	*	4.72040429332881	3.30644390686742	5.42059533273036	-0.702651473703048	0.000943680604349466	0.0272590933507334	15.61	4.17	45.08	40.58
chrX	3742743	3743810	1068	*	6.85329696306827	7.24924665459667	6.30576875306448	0.558244905101137	0.00095682708325543	0.0275341490586799	164.93	139.35	62.56	95.66
chr2R	24935630	24937052	1423	*	7.53293465873093	7.09234673138131	7.869978591912	-0.517986402822956	0.000968347973041409	0.0276526559242074	138.58	134.35	264.97	202.91
chr3R	6426569	6426990	422	*	5.69903210526046	4.89414993856596	6.21261498801004	-0.613417178764937	0.000968405547755504	0.0276526559242074	36.11	23.36	67.16	81.16
chr2R	4546635	4547823	1189	*	8.96408133362703	8.54751069909533	9.28692852823746	-0.502875248856332	0.000971865095664523	0.0276526559242074	384.5	363.82	481.18	768.15
chr2R	13469894	13471796	1903	*	8.14967728738569	7.74789750091155	8.46359187815841	-0.495638225357129	0.000979952447393576	0.0277327118557173	185.42	244.49	342.25	363.78
chr3R	25637524	25645213	7690	*	10.2781713482821	10.0083639156414	10.505382251828	-0.404079808082066	0.00098197966160168	0.0277327118557173	1005.17	1054.74	1370.84	1536.29
chr3L	4693093	4693624	532	*	6.10557209439656	5.44098469015017	6.55883248027142	-0.583050713413873	0.000992738336654331	0.0279327153465295	40.99	45.89	103.04	85.51
chr3R	10470267	10470537	271	*	5.30595102521897	4.37491113206233	5.86717434401899	-0.630270354527888	0.00102453249586748	0.0286364252942584	21.47	20.03	51.52	65.22
chr3L	8520977	8522481	1505	*	7.7417091400253	7.33931759438489	8.0559961112582	-0.497231726047993	0.00102643084127407	0.0286364252942584	162	161.88	281.53	250.73
chr2R	2845084	2845875	792	*	6.84382081543266	6.20291047234595	7.28603910199688	-0.5725006256797	0.00102905674678591	0.0286364252942584	78.07	69.26	104.88	207.25
chr4	497631	498272	642	*	6.53743936839873	5.97438833248304	6.94139506266637	-0.556154014922234	0.00103397473041709	0.0286682701714548	67.34	58.41	126.96	118.85
chr2L	18665506	18666054	549	*	6.354122592946	5.74633222786006	6.7804399853065	-0.567208942564977	0.00106239979645824	0.0292174919700891	55.63	51.74	124.2	95.66
